label	text
normal	why is bill gates a nazi i ’ m so confused
normal	<user> <user> siss why you posting retardi b did she sure you
normal	<user> they say we all siberian immigrants and that theyre the real natives mess lol
normal	<user> is it possible to put subtitles on your videos the only know one person on twitter who does this and it ’ anazing
normal	the fact that <number> of ypu see my tweets andjust ignore rhem is islamophobia and homophobia
normal	<user> you go by gay f word as well right
normal	2 v2 challs kroc is scared of comp so dont be a dumb sweater retard
normal	<user> you my chic fil a line gt the i called up my muslims line
normal	<user> why are you smiling like you hate yourself
normal	<user> <user> nigga called him gay for being athletic lmfao
normal	lol <number> for a desk and <number> for shipping please fuck off i hate you
normal	<user> sikh community always helpful to others specially they help muslims in india in caa nrc protest allah bless
normal	<user> i ’ m not gay
normal	<user> true religion is islam your excellency and i am proud be a muslim why because i respect other religions
normal	people that use trending topics or hashtag to post their pics or nonsense tweets irritate me the ghetto
normal	<user> people think it ’ ok to go after jews now and that could get out of hand really fast
normal	<user> dead ass ain ’ t rt that tweet cause the caption called it ghetto for no reason
normal	<user> it ’ also homophobic
normal	ghetto luv by peruzzi n dremo is a jam
normal	<user> hey i am a lesbian i thought u were american
normal	fuck fortnite all my homies hate fortnite yo i fucking hate this piece of shit game they they brought back the light sabers fuck <user>
normal	<user> where ’ e jean ’ dna you raped her
normal	<user> they kill muslims and limited the journalism are you human
normal	<user> your party blames immigrants which is a distraction from fools like you and paedo elites who poison the environment whopper
normal	<user> on top of that he is a fucking rich idiot failson
normal	<user> it ’ bamya in writing but some people still say banya bc so many grown arabs say it so i mean 🌚
